fromNode	toNode	weight	direction	fromAltName	toAltName
LOC143273086	LOC143271975	0.137742700869448	undirected	LOC143273086	LOC143271975
LOC143273086	Ndufs5	0.134215039589985	undirected	LOC143273086	Ndufs5
LOC143273086	LOC121827356	0.122785096858077	undirected	LOC143273086	LOC121827356
LOC143273086	Matn1	0.107907940725356	undirected	LOC143273086	Matn1
LOC143273086	Vamp3	0.11867046532602	undirected	LOC143273086	Vamp3
LOC143273086	LOC143272084	0.136654686380349	undirected	LOC143273086	LOC143272084
LOC143273086	LOC143272258	0.143250882285515	undirected	LOC143273086	LOC143272258
LOC143273086	LOC143272262	0.135206405011266	undirected	LOC143273086	LOC143272262
LOC143273086	Krcc1	0.10988575227013	undirected	LOC143273086	Krcc1
LOC143273086	Niban2	0.112689749025674	undirected	LOC143273086	Niban2
LOC143273086	Paxx	0.103489145138192	undirected	LOC143273086	Paxx
LOC143273086	Qtman	0.106972267801239	undirected	LOC143273086	Qtman
LOC143273086	Ermn	0.107849777539645	undirected	LOC143273086	Ermn
LOC143273086	Prg2	0.114010033647586	undirected	LOC143273086	Prg2
LOC143273086	Prg3	0.110654029961293	undirected	LOC143273086	Prg3
LOC143273086	LOC121828837	0.107921268472173	undirected	LOC143273086	LOC121828837
LOC143273086	LOC143273244	0.152456279549496	undirected	LOC143273086	LOC143273244
LOC143273086	LOC143273112	0.162159309738083	undirected	LOC143273086	LOC143273112
LOC143273086	S100a8	0.106544552843506	undirected	LOC143273086	S100a8
LOC143273086	LOC121830240	0.109556987806796	undirected	LOC143273086	LOC121830240
LOC143273086	LOC121830274	0.129258204471996	undirected	LOC143273086	LOC121830274
LOC143273086	LOC121830495	0.121060480547002	undirected	LOC143273086	LOC121830495
LOC143273086	Tmem167b	0.100984250790354	undirected	LOC143273086	Tmem167b
LOC143273086	LOC121830762	0.158329269471476	undirected	LOC143273086	LOC121830762
LOC143273086	LOC121830771	0.17382194737025	undirected	LOC143273086	LOC121830771
LOC143273086	Snapc5	0.157893084544178	undirected	LOC143273086	Snapc5
LOC143273086	LOC102911884	0.116715630216168	undirected	LOC143273086	LOC102911884
LOC143273086	Amt	0.107476469902521	undirected	LOC143273086	Amt
LOC143273086	LOC121831231	0.156365641515189	undirected	LOC143273086	LOC121831231
LOC143273086	LOC107402420	0.105455255067552	undirected	LOC143273086	LOC107402420
LOC143273086	LOC102924806	0.118842176440149	undirected	LOC143273086	LOC102924806
LOC143273086	LOC121831772	0.109637110722314	undirected	LOC143273086	LOC121831772
LOC143273086	Cdkl3	0.111545399040362	undirected	LOC143273086	Cdkl3
LOC143273086	LOC143266927	0.146407229411012	undirected	LOC143273086	LOC143266927
LOC143273086	LOC102925307	0.138450394497371	undirected	LOC143273086	LOC102925307
LOC143273086	Epx	0.102812065523012	undirected	LOC143273086	Epx
LOC143273086	LOC143267364	0.102969987222319	undirected	LOC143273086	LOC143267364
LOC143273086	LOC143267386	0.108281185932457	undirected	LOC143273086	LOC143267386
LOC143273086	Scara3	0.115083186729389	undirected	LOC143273086	Scara3
LOC143273086	Diaph3	0.110508669201138	undirected	LOC143273086	Diaph3
LOC143273086	Gpc5	0.113936022012971	undirected	LOC143273086	Gpc5
LOC143273086	LOC143267810	0.105354297847648	undirected	LOC143273086	LOC143267810
LOC143273086	LOC121821312	0.10165903307779	undirected	LOC143273086	LOC121821312
LOC143273086	Tor3a	0.109014218217342	undirected	LOC143273086	Tor3a
LOC143273086	Mettl18	0.113863571649451	undirected	LOC143273086	Mettl18
