"Gene","Analysis.ID","Relatedness","adjusted_expression"
"LOC143274397","F2Mm_Rep1","50",0.00994743047712574
"LOC143274397","F2Mm_Rep2","50",0.00994743047712574
"LOC143274397","F2Mm_Rep4","50",0.00994743047712574
"LOC143274397","F2Mm_Rep5","50",0.00994743047712574
"LOC143274397","F2Mm_Rep6","50",0.00994743047712574
"LOC143274397","F2Mm_Rep7","50",0.00994743047712574
"LOC143274397","F2Mm_Rep8","50",0.00994743047712574
"Lgi4","F1Fc_Rep1","0",10.4996847242976
"Lgi4","F1Fc_Rep2","0",8.88844886119876
"Lgi4","F1Fc_Rep3","0",9.1778818074902
"Lgi4","F1Fc_Rep4","0",7.87650264760168
"Lgi4","F1Fc_Rep5","0",8.4422182401441
"Lgi4","F1Fc_Rep6","0",7.32293462430998
"Lgi4","F1Fc_Rep7","0",8.75434802690589
"Lgi4","F1Fc_Rep8","0",6.60025423823545
"Lgi4","F1Fm_Rep1","0",9.97324505372433
"Lgi4","F1Fm_Rep2","0",11.0074415361049
"Lgi4","F1Fm_Rep3","0",10.3712231820768
"Lgi4","F1Fm_Rep4","0",8.90948605753002
"Lgi4","F1Fm_Rep5","0",9.62462555336133
"Lgi4","F1Fm_Rep6","0",7.67345892195114
"Lgi4","F1Fm_Rep7","0",7.5625979260401
"Lgi4","F1Fm_Rep8","0",9.17520148558667
"Lgi4","F1Mc_Rep1","0",9.35173000813288
"Lgi4","F1Mc_Rep2","0",9.7552248091151
"Lgi4","F1Mc_Rep3","0",10.6900111758926
"Lgi4","F1Mc_Rep4","0",9.66998627000869
"Lgi4","F1Mc_Rep5","0",8.45190421472886
"Lgi4","F1Mc_Rep6","0",8.20600821869743
"Lgi4","F1Mc_Rep7","0",6.5462065706426
"Lgi4","F1Mc_Rep8","0",7.99605438663856
"Lgi4","F1Mm_Rep1","0",7.09578481129997
"Lgi4","F1Mm_Rep2","0",8.88193124219615
"Lgi4","F1Mm_Rep3","0",7.93121035186699
"Lgi4","F1Mm_Rep4","0",9.64899099824355
"Lgi4","F1Mm_Rep5","0",8.59552193900414
"Lgi4","F1Mm_Rep6","0",8.99888677027533
"Lgi4","F1Mm_Rep7","0",7.57290504426113
"Lgi4","F1Mm_Rep8","0",8.59372665689186
"Lgi4","F2Fc_Rep1","50",8.09750264277342
"Lgi4","F2Fc_Rep2","50",8.18018058836706
"Lgi4","F2Fc_Rep3","50",6.72515527633622
"Lgi4","F2Fc_Rep4","50",7.15991889105172
"Lgi4","F2Fc_Rep5","50",6.68550167453474
"Lgi4","F2Fc_Rep7","50",6.66086666136201
"Lgi4","F2Fc_Rep8","50",7.3474558669748
"Lgi4","F2Fm_Rep1","50",9.21710693562301
"Lgi4","F2Fm_Rep2","50",9.7561668376004
"Lgi4","F2Fm_Rep3","50",7.24686219918366
"Lgi4","F2Fm_Rep4","50",7.31375335396013
"Lgi4","F2Fm_Rep5","50",6.49831571760411
"Lgi4","F2Fm_Rep6","50",6.15535217725716
"Lgi4","F2Fm_Rep7","50",6.56729993286803
"Lgi4","F2Fm_Rep8","50",5.21989248838018
"Lgi4","F2Mc_Rep1","50",8.3334872822929
"Lgi4","F2Mc_Rep2","50",9.63924619953356
"Lgi4","F2Mc_Rep3","50",5.48850892464023
"Lgi4","F2Mc_Rep4","50",6.909910131765
"Lgi4","F2Mc_Rep5","50",5.10999398111456
"Lgi4","F2Mc_Rep6","50",6.68842110215349
"Lgi4","F2Mc_Rep7","50",10.0786905786078
"Lgi4","F2Mc_Rep8","50",9.35664550488746
"Lgi4","F2Mm_Rep1","50",11.1270211491221
"Lgi4","F2Mm_Rep2","50",6.76921887333276
"Lgi4","F2Mm_Rep4","50",5.7036473885901
"Lgi4","F2Mm_Rep5","50",7.80542129047868
"Lgi4","F2Mm_Rep6","50",6.42793370951909
"Lgi4","F2Mm_Rep7","50",6.67599227677205
"Lgi4","F2Mm_Rep8","50",6.59066226972981
"LOC143271185","F1Fc_Rep1","0",1.51727266812054
"LOC143271185","F1Fc_Rep2","0",1.9411630398153
"LOC143271185","F1Fc_Rep3","0",1.45400131386976
"LOC143271185","F1Fc_Rep4","0",2.06657893892083
"LOC143271185","F1Fc_Rep5","0",1.55988997642632
"LOC143271185","F1Fc_Rep6","0",0.496352901844508
"LOC143271185","F1Fc_Rep7","0",1.66241458873512
"LOC143271185","F1Fc_Rep8","0",0.34739785312913
"LOC143271185","F1Fm_Rep1","0",1.65016833208834
"LOC143271185","F1Fm_Rep2","0",1.62947182125455
"LOC143271185","F1Fm_Rep3","0",1.76793009518914
"LOC143271185","F1Fm_Rep4","0",2.36365349198029
"LOC143271185","F1Fm_Rep5","0",2.14480596668328
"LOC143271185","F1Fm_Rep6","0",0.350929278943092
"LOC143271185","F1Fm_Rep7","0",1.54135880044128
"LOC143271185","F1Fm_Rep8","0",0.0944398545498235
"LOC143271185","F1Mc_Rep1","0",0.693872800739081
"LOC143271185","F1Mc_Rep2","0",1.77526612966074
"LOC143271185","F1Mc_Rep3","0",1.73286132990581
"LOC143271185","F1Mc_Rep4","0",0.753565840262326
"LOC143271185","F1Mc_Rep5","0",1.87821299551227
"LOC143271185","F1Mc_Rep6","0",1.49273922559673
"LOC143271185","F1Mc_Rep7","0",0.702048848737963
"LOC143271185","F1Mc_Rep8","0",0.913505607775339
"LOC143271185","F1Mm_Rep1","0",0.652532517820529
"LOC143271185","F1Mm_Rep2","0",2.26924735546524
"LOC143271185","F1Mm_Rep3","0",1.61470341761963
"LOC143271185","F1Mm_Rep4","0",0.516422958490391
"LOC143271185","F1Mm_Rep5","0",1.59948343084776
"LOC143271185","F1Mm_Rep6","0",2.06608517864265
"LOC143271185","F1Mm_Rep7","0",0.689324013550825
"LOC143271185","F1Mm_Rep8","0",0.884950793265574
"LOC143271185","F2Fc_Rep1","50",0.208809206125047
"LOC143271185","F2Fc_Rep2","50",2.17716002288125
"LOC143271185","F2Fc_Rep3","50",0.216859320632483
"LOC143271185","F2Fc_Rep4","50",0.400825965117365
"LOC143271185","F2Fc_Rep5","50",0.727075551535652
"LOC143271185","F2Fc_Rep7","50",0.198452014771355
"LOC143271185","F2Fc_Rep8","50",0.317946721456752
"LOC143271185","F2Fm_Rep1","50",0.121638822841702
"LOC143271185","F2Fm_Rep2","50",1.89835653743048
"LOC143271185","F2Fm_Rep3","50",0.286060379042431
"LOC143271185","F2Fm_Rep4","50",0.444351668562187
"LOC143271185","F2Fm_Rep5","50",0.605869335210011
"LOC143271185","F2Fm_Rep6","50",0.318174092379758
"LOC143271185","F2Fm_Rep7","50",0.314972415195192
"LOC143271185","F2Fm_Rep8","50",0.34876704887591
"LOC143271185","F2Mc_Rep1","50",0.702521859141145
"LOC143271185","F2Mc_Rep2","50",0.951531976584106
"LOC143271185","F2Mc_Rep3","50",0.589618506217253
"LOC143271185","F2Mc_Rep4","50",0.708640717363315
"LOC143271185","F2Mc_Rep5","50",0.697080286857644
"LOC143271185","F2Mc_Rep6","50",1.05219181411741
"LOC143271185","F2Mc_Rep7","50",0.562394742961088
"LOC143271185","F2Mc_Rep8","50",0.674895259235271
"LOC143271185","F2Mm_Rep1","50",0.607364367837635
"LOC143271185","F2Mm_Rep2","50",0.809480185522166
"LOC143271185","F2Mm_Rep4","50",0.612914673920712
"LOC143271185","F2Mm_Rep5","50",0.556905876884854
"LOC143271185","F2Mm_Rep6","50",0.723389338504745
"LOC143271185","F2Mm_Rep7","50",0.74049744535082
"LOC143271185","F2Mm_Rep8","50",0.948898529657933
"Pde8a","F1Fc_Rep1","0",10.7619613419226
"Pde8a","F1Fc_Rep2","0",13.3051687973545
"Pde8a","F1Fc_Rep3","0",12.563814774547
"Pde8a","F1Fc_Rep4","0",10.1252860898632
"Pde8a","F1Fc_Rep5","0",8.7813954528982
"Pde8a","F1Fc_Rep6","0",8.5235591617815
"Pde8a","F1Fc_Rep7","0",8.44310640626358
"Pde8a","F1Fc_Rep8","0",10.5946428431724
"Pde8a","F1Fm_Rep1","0",12.9646392081089
"Pde8a","F1Fm_Rep2","0",11.4562396512189
"Pde8a","F1Fm_Rep3","0",13.9853835988256
"Pde8a","F1Fm_Rep4","0",11.2275215768268
"Pde8a","F1Fm_Rep5","0",13.0053939694781
"Pde8a","F1Fm_Rep6","0",7.98936128541367
"Pde8a","F1Fm_Rep7","0",8.51555744027227
"Pde8a","F1Fm_Rep8","0",11.4904550245602
"Pde8a","F1Mc_Rep1","0",12.623013392098
"Pde8a","F1Mc_Rep2","0",11.9317471802523
"Pde8a","F1Mc_Rep3","0",8.37138793480575
"Pde8a","F1Mc_Rep4","0",9.29598885189382
"Pde8a","F1Mc_Rep5","0",11.4740631286147
"Pde8a","F1Mc_Rep6","0",10.6969722287086
"Pde8a","F1Mc_Rep7","0",10.0434381545919
"Pde8a","F1Mc_Rep8","0",11.1379547481519
"Pde8a","F1Mm_Rep1","0",10.7703199244758
"Pde8a","F1Mm_Rep2","0",11.0775031734931
"Pde8a","F1Mm_Rep3","0",9.25555899155482
"Pde8a","F1Mm_Rep4","0",14.5062732772885
"Pde8a","F1Mm_Rep5","0",10.7338095042666
"Pde8a","F1Mm_Rep6","0",11.1108172768446
"Pde8a","F1Mm_Rep7","0",10.318400002121
"Pde8a","F1Mm_Rep8","0",9.48507487593342
"Pde8a","F2Fc_Rep1","50",8.85682934057236
"Pde8a","F2Fc_Rep2","50",10.8505460684553
"Pde8a","F2Fc_Rep3","50",8.03361313215878
"Pde8a","F2Fc_Rep4","50",9.88732019793301
"Pde8a","F2Fc_Rep5","50",9.49866083540826
"Pde8a","F2Fc_Rep7","50",9.00073958036084
"Pde8a","F2Fc_Rep8","50",8.14015327446264
"Pde8a","F2Fm_Rep1","50",12.2564091015674
"Pde8a","F2Fm_Rep2","50",7.28485124385505
"Pde8a","F2Fm_Rep3","50",5.40231920350893
"Pde8a","F2Fm_Rep4","50",10.1267589723549
"Pde8a","F2Fm_Rep5","50",11.4046139353563
"Pde8a","F2Fm_Rep6","50",10.1661910675204
"Pde8a","F2Fm_Rep7","50",8.14132805573417
"Pde8a","F2Fm_Rep8","50",5.47189910658515
"Pde8a","F2Mc_Rep1","50",8.59799194029098
"Pde8a","F2Mc_Rep2","50",8.73705031457405
"Pde8a","F2Mc_Rep3","50",9.82674395988671
"Pde8a","F2Mc_Rep4","50",9.52108655500452
"Pde8a","F2Mc_Rep5","50",7.96508488377769
"Pde8a","F2Mc_Rep6","50",7.99832470142884
"Pde8a","F2Mc_Rep7","50",10.5333228995739
"Pde8a","F2Mc_Rep8","50",12.1347515675326
"Pde8a","F2Mm_Rep1","50",11.5797976991028
"Pde8a","F2Mm_Rep2","50",9.40339495341512
"Pde8a","F2Mm_Rep4","50",6.10594355174846
"Pde8a","F2Mm_Rep5","50",8.62733676822812
"Pde8a","F2Mm_Rep6","50",5.33488969786126
"Pde8a","F2Mm_Rep7","50",9.62791303221032
"Pde8a","F2Mm_Rep8","50",9.42976456861022
"Slco2b1","F1Fc_Rep1","0",3.85356951269348
"Slco2b1","F1Fc_Rep2","0",4.38083073063844
"Slco2b1","F1Fc_Rep3","0",3.7332246822949
"Slco2b1","F1Fc_Rep4","0",3.53725725422868
"Slco2b1","F1Fc_Rep5","0",3.24153743463818
"Slco2b1","F1Fc_Rep6","0",3.33497051598462
"Slco2b1","F1Fc_Rep7","0",4.08400501489506
"Slco2b1","F1Fc_Rep8","0",3.21086467591052
"Slco2b1","F1Fm_Rep1","0",3.65042968342016
"Slco2b1","F1Fm_Rep2","0",4.02425753263333
"Slco2b1","F1Fm_Rep3","0",3.05380980611215
"Slco2b1","F1Fm_Rep4","0",4.29625604642751
"Slco2b1","F1Fm_Rep5","0",3.17688666565998
"Slco2b1","F1Fm_Rep6","0",3.60269243262251
"Slco2b1","F1Fm_Rep7","0",3.32124541383143
"Slco2b1","F1Fm_Rep8","0",3.61691094082857
"Slco2b1","F1Mc_Rep1","0",3.80069955367467
"Slco2b1","F1Mc_Rep2","0",3.41812359243848
"Slco2b1","F1Mc_Rep3","0",3.02280592137765
"Slco2b1","F1Mc_Rep4","0",3.37850379385189
"Slco2b1","F1Mc_Rep5","0",2.60365691793354
"Slco2b1","F1Mc_Rep6","0",2.78254960312179
"Slco2b1","F1Mc_Rep7","0",2.93956798173973
"Slco2b1","F1Mc_Rep8","0",3.21830217128934
"Slco2b1","F1Mm_Rep1","0",2.87769944773294
"Slco2b1","F1Mm_Rep2","0",2.55320127310266
"Slco2b1","F1Mm_Rep3","0",2.83206303742006
"Slco2b1","F1Mm_Rep4","0",3.54074915248822
"Slco2b1","F1Mm_Rep5","0",2.85391372516871
"Slco2b1","F1Mm_Rep6","0",3.07763957649522
"Slco2b1","F1Mm_Rep7","0",3.32146914510673
"Slco2b1","F1Mm_Rep8","0",3.36160457810887
"Slco2b1","F2Fc_Rep1","50",2.69331797799261
"Slco2b1","F2Fc_Rep2","50",1.62832955185878
"Slco2b1","F2Fc_Rep3","50",2.36955468186448
"Slco2b1","F2Fc_Rep4","50",2.94796327057236
"Slco2b1","F2Fc_Rep5","50",1.3393785143762
"Slco2b1","F2Fc_Rep7","50",1.17417553659844
"Slco2b1","F2Fc_Rep8","50",1.25321731560938
"Slco2b1","F2Fm_Rep1","50",3.69931766267676
"Slco2b1","F2Fm_Rep2","50",1.92416225822165
"Slco2b1","F2Fm_Rep3","50",2.43091427762698
"Slco2b1","F2Fm_Rep4","50",2.61757265847812
"Slco2b1","F2Fm_Rep5","50",1.4789484104258
"Slco2b1","F2Fm_Rep6","50",1.50151362523274
"Slco2b1","F2Fm_Rep7","50",1.38531970630197
"Slco2b1","F2Fm_Rep8","50",1.13053097245396
"Slco2b1","F2Mc_Rep1","50",2.87175922136766
"Slco2b1","F2Mc_Rep2","50",3.92904400336915
"Slco2b1","F2Mc_Rep3","50",0.802774578120786
"Slco2b1","F2Mc_Rep4","50",1.1584558177111
"Slco2b1","F2Mc_Rep5","50",1.26201762477932
"Slco2b1","F2Mc_Rep6","50",0.882960188943065
"Slco2b1","F2Mc_Rep7","50",4.12827373819149
"Slco2b1","F2Mc_Rep8","50",4.71127338504406
"Slco2b1","F2Mm_Rep1","50",3.02738201268274
"Slco2b1","F2Mm_Rep2","50",3.67071220436458
"Slco2b1","F2Mm_Rep4","50",1.50615543532234
"Slco2b1","F2Mm_Rep5","50",1.52213795141478
"Slco2b1","F2Mm_Rep6","50",0.938581028254588
"Slco2b1","F2Mm_Rep7","50",3.40818902496211
"Slco2b1","F2Mm_Rep8","50",4.29069907753146
"Rhog","F1Fc_Rep1","0",55.0836670165535
"Rhog","F1Fc_Rep2","0",64.1575017524148
"Rhog","F1Fc_Rep3","0",54.9655107328262
"Rhog","F1Fc_Rep4","0",47.7317030656722
"Rhog","F1Fc_Rep5","0",47.9689205844117
"Rhog","F1Fc_Rep6","0",43.8714390551713
"Rhog","F1Fc_Rep7","0",46.4754642576742
"Rhog","F1Fc_Rep8","0",60.1177078081853
"Rhog","F1Fm_Rep1","0",76.7794411853084
"Rhog","F1Fm_Rep2","0",56.1690086802873
"Rhog","F1Fm_Rep3","0",51.2453807637498
"Rhog","F1Fm_Rep4","0",54.4153386152427
"Rhog","F1Fm_Rep5","0",51.3677340734087
"Rhog","F1Fm_Rep6","0",36.185611645645
"Rhog","F1Fm_Rep7","0",45.6962908059189
"Rhog","F1Fm_Rep8","0",59.2088605044978
"Rhog","F1Mc_Rep1","0",59.3880413165859
"Rhog","F1Mc_Rep2","0",57.0869966409014
"Rhog","F1Mc_Rep3","0",50.9527596270431
"Rhog","F1Mc_Rep4","0",55.0380752708073
"Rhog","F1Mc_Rep5","0",67.4915144327545
"Rhog","F1Mc_Rep6","0",55.6470812581091
"Rhog","F1Mc_Rep7","0",49.7687919483906
"Rhog","F1Mc_Rep8","0",54.7660316082175
"Rhog","F1Mm_Rep1","0",51.8559998287479
"Rhog","F1Mm_Rep2","0",63.9829405120745
"Rhog","F1Mm_Rep3","0",51.8231975707574
"Rhog","F1Mm_Rep4","0",68.4259670022121
"Rhog","F1Mm_Rep5","0",52.8288991633749
"Rhog","F1Mm_Rep6","0",63.4490115028819
"Rhog","F1Mm_Rep7","0",57.2204700099421
"Rhog","F1Mm_Rep8","0",58.394724394109
"Rhog","F2Fc_Rep1","50",58.8320926086425
"Rhog","F2Fc_Rep2","50",58.4237982426681
"Rhog","F2Fc_Rep3","50",41.9251429749438
"Rhog","F2Fc_Rep4","50",49.5041982077774
"Rhog","F2Fc_Rep5","50",52.3736625440186
"Rhog","F2Fc_Rep7","50",45.0534936139662
"Rhog","F2Fc_Rep8","50",45.2975144489979
"Rhog","F2Fm_Rep1","50",56.7052019804086
"Rhog","F2Fm_Rep2","50",50.2208372225082
"Rhog","F2Fm_Rep3","50",35.2650104083139
"Rhog","F2Fm_Rep4","50",64.0020347271903
"Rhog","F2Fm_Rep5","50",64.3354928611873
"Rhog","F2Fm_Rep6","50",51.0236784938708
"Rhog","F2Fm_Rep7","50",37.6377631816853
"Rhog","F2Fm_Rep8","50",37.3411777890145
"Rhog","F2Mc_Rep1","50",49.1244308379806
"Rhog","F2Mc_Rep2","50",50.8873735524791
"Rhog","F2Mc_Rep3","50",44.9847442053616
"Rhog","F2Mc_Rep4","50",42.3046234325307
"Rhog","F2Mc_Rep5","50",40.7487980503246
"Rhog","F2Mc_Rep6","50",42.6960087524841
"Rhog","F2Mc_Rep7","50",56.429719414083
"Rhog","F2Mc_Rep8","50",50.2838725901854
"Rhog","F2Mm_Rep1","50",44.8536786781209
"Rhog","F2Mm_Rep2","50",42.8697686523355
"Rhog","F2Mm_Rep4","50",29.9897517972373
"Rhog","F2Mm_Rep5","50",50.347065296156
"Rhog","F2Mm_Rep6","50",40.9412063026048
"Rhog","F2Mm_Rep7","50",45.497704906574
"Rhog","F2Mm_Rep8","50",49.3014312967944
"LOC102929018","F1Fc_Rep1","0",915.458537192146
"LOC102929018","F1Fc_Rep2","0",931.77877734716
"LOC102929018","F1Fc_Rep3","0",572.517242203569
"LOC102929018","F1Fc_Rep4","0",601.695294500307
"LOC102929018","F1Fc_Rep5","0",957.886749473048
"LOC102929018","F1Fc_Rep6","0",1069.39232859097
"LOC102929018","F1Fc_Rep7","0",457.543117971509
"LOC102929018","F1Fc_Rep8","0",790.69450915046
"LOC102929018","F1Fm_Rep1","0",723.941746561376
"LOC102929018","F1Fm_Rep2","0",1529.87578304271
"LOC102929018","F1Fm_Rep3","0",786.941714153616
"LOC102929018","F1Fm_Rep4","0",633.355486197155
"LOC102929018","F1Fm_Rep5","0",715.675884637849
"LOC102929018","F1Fm_Rep6","0",870.799900087709
"LOC102929018","F1Fm_Rep7","0",348.750923697961
"LOC102929018","F1Fm_Rep8","0",663.15034065058
"LOC102929018","F1Mc_Rep1","0",1289.96387127167
"LOC102929018","F1Mc_Rep2","0",945.225961043815
"LOC102929018","F1Mc_Rep3","0",836.451140180947
"LOC102929018","F1Mc_Rep4","0",595.562549587282
"LOC102929018","F1Mc_Rep5","0",1270.53499470284
"LOC102929018","F1Mc_Rep6","0",542.361526321268
"LOC102929018","F1Mc_Rep7","0",684.836656792211
"LOC102929018","F1Mc_Rep8","0",694.836773429075
"LOC102929018","F1Mm_Rep1","0",1163.01469200655
"LOC102929018","F1Mm_Rep2","0",1386.14596602756
"LOC102929018","F1Mm_Rep3","0",1104.33390047906
"LOC102929018","F1Mm_Rep4","0",530.890292368457
"LOC102929018","F1Mm_Rep5","0",997.352763105436
"LOC102929018","F1Mm_Rep6","0",438.411854958446
"LOC102929018","F1Mm_Rep7","0",795.764087997686
"LOC102929018","F1Mm_Rep8","0",675.355225036697
"LOC102929018","F2Fc_Rep1","50",880.512745192357
"LOC102929018","F2Fc_Rep2","50",787.951608584044
"LOC102929018","F2Fc_Rep3","50",648.388723317418
"LOC102929018","F2Fc_Rep4","50",314.294335177811
"LOC102929018","F2Fc_Rep5","50",371.151592856745
"LOC102929018","F2Fc_Rep7","50",536.282301080406
"LOC102929018","F2Fc_Rep8","50",790.2754008152
"LOC102929018","F2Fm_Rep1","50",769.995583786419
"LOC102929018","F2Fm_Rep2","50",1105.74685431373
"LOC102929018","F2Fm_Rep3","50",651.3951969115
"LOC102929018","F2Fm_Rep4","50",305.864457078499
"LOC102929018","F2Fm_Rep5","50",279.102144207679
"LOC102929018","F2Fm_Rep6","50",467.025404685962
"LOC102929018","F2Fm_Rep7","50",405.567184175067
"LOC102929018","F2Fm_Rep8","50",862.60616361793
"LOC102929018","F2Mc_Rep1","50",315.0637757883
"LOC102929018","F2Mc_Rep2","50",614.087104903516
"LOC102929018","F2Mc_Rep3","50",498.433031633639
"LOC102929018","F2Mc_Rep4","50",606.988039185448
"LOC102929018","F2Mc_Rep5","50",322.084080314482
"LOC102929018","F2Mc_Rep6","50",600.888506215749
"LOC102929018","F2Mc_Rep7","50",422.209810847996
"LOC102929018","F2Mc_Rep8","50",880.266945587503
"LOC102929018","F2Mm_Rep1","50",229.663436690728
"LOC102929018","F2Mm_Rep2","50",580.266249329573
"LOC102929018","F2Mm_Rep4","50",638.52441275366
"LOC102929018","F2Mm_Rep5","50",351.12404542844
"LOC102929018","F2Mm_Rep6","50",476.241371431195
"LOC102929018","F2Mm_Rep7","50",378.153232308965
"LOC102929018","F2Mm_Rep8","50",880.581733530706
"LOC121831087","F1Fc_Rep1","0",16.962495037735
"LOC121831087","F1Fc_Rep2","0",15.3066302226114
"LOC121831087","F1Fc_Rep3","0",14.2910341887686
"LOC121831087","F1Fc_Rep4","0",18.8035746551216
"LOC121831087","F1Fc_Rep5","0",22.2697155212013
"LOC121831087","F1Fc_Rep6","0",16.4873110745261
"LOC121831087","F1Fc_Rep7","0",26.5281000166754
"LOC121831087","F1Fc_Rep8","0",19.1534808715511
"LOC121831087","F1Fm_Rep1","0",14.891205594603
"LOC121831087","F1Fm_Rep2","0",16.8214491168212
"LOC121831087","F1Fm_Rep3","0",14.2248701801092
"LOC121831087","F1Fm_Rep4","0",22.8791229937115
"LOC121831087","F1Fm_Rep5","0",22.602279555342
"LOC121831087","F1Fm_Rep6","0",14.3509230789922
"LOC121831087","F1Fm_Rep7","0",21.9320976911355
"LOC121831087","F1Fm_Rep8","0",18.2264542576838
"LOC121831087","F1Mc_Rep1","0",15.1505286542306
"LOC121831087","F1Mc_Rep2","0",15.0816974527997
"LOC121831087","F1Mc_Rep3","0",12.1307377886172
"LOC121831087","F1Mc_Rep4","0",18.9360534322553
"LOC121831087","F1Mc_Rep5","0",23.7778146436927
"LOC121831087","F1Mc_Rep6","0",24.5131941399368
"LOC121831087","F1Mc_Rep7","0",21.793954721164
"LOC121831087","F1Mc_Rep8","0",16.1364940437699
"LOC121831087","F1Mm_Rep1","0",15.4696562407101
"LOC121831087","F1Mm_Rep2","0",15.9072716965094
"LOC121831087","F1Mm_Rep3","0",14.5919650286803
"LOC121831087","F1Mm_Rep4","0",21.6419524016191
"LOC121831087","F1Mm_Rep5","0",21.3104594190131
"LOC121831087","F1Mm_Rep6","0",18.3675147336412
"LOC121831087","F1Mm_Rep7","0",18.2071906052759
"LOC121831087","F1Mm_Rep8","0",12.5307884322664
"LOC121831087","F2Fc_Rep1","50",17.5716619881277
"LOC121831087","F2Fc_Rep2","50",13.5657752773756
"LOC121831087","F2Fc_Rep3","50",16.0596593794181
"LOC121831087","F2Fc_Rep4","50",11.6096269734039
"LOC121831087","F2Fc_Rep5","50",9.14869462693575
"LOC121831087","F2Fc_Rep7","50",12.567672811879
"LOC121831087","F2Fc_Rep8","50",14.368677905109
"LOC121831087","F2Fm_Rep1","50",20.4746469257997
"LOC121831087","F2Fm_Rep2","50",11.7025287197466
"LOC121831087","F2Fm_Rep3","50",15.8587051048186
"LOC121831087","F2Fm_Rep4","50",9.40879864258204
"LOC121831087","F2Fm_Rep5","50",9.78674363075325
"LOC121831087","F2Fm_Rep6","50",7.78720534695067
"LOC121831087","F2Fm_Rep7","50",21.6954455472029
"LOC121831087","F2Fm_Rep8","50",12.4244649677468
"LOC121831087","F2Mc_Rep1","50",17.3526041697124
"LOC121831087","F2Mc_Rep2","50",4.90495942374983
"LOC121831087","F2Mc_Rep3","50",4.58467487429873
"LOC121831087","F2Mc_Rep4","50",12.626408129793
"LOC121831087","F2Mc_Rep5","50",16.9650572362865
"LOC121831087","F2Mc_Rep6","50",20.5751280614118
"LOC121831087","F2Mc_Rep7","50",16.6276230592086
"LOC121831087","F2Mc_Rep8","50",13.9100115230724
"LOC121831087","F2Mm_Rep1","50",17.5552719709654
"LOC121831087","F2Mm_Rep2","50",4.628709241688
"LOC121831087","F2Mm_Rep4","50",10.6642826506644
"LOC121831087","F2Mm_Rep5","50",21.5762880697731
"LOC121831087","F2Mm_Rep6","50",17.2866110636033
"LOC121831087","F2Mm_Rep7","50",17.5109967148667
"LOC121831087","F2Mm_Rep8","50",17.4451522811638
"Itgam","F1Fc_Rep1","0",2.30144463711746
"Itgam","F1Fc_Rep2","0",2.96842273511374
"Itgam","F1Fc_Rep3","0",2.97987205817266
"Itgam","F1Fc_Rep4","0",4.05337725753251
"Itgam","F1Fc_Rep5","0",4.0757978789007
"Itgam","F1Fc_Rep6","0",3.55201360166907
"Itgam","F1Fc_Rep7","0",4.22730966068475
"Itgam","F1Fc_Rep8","0",4.33815781276108
"Itgam","F1Fm_Rep1","0",2.06135233949976
"Itgam","F1Fm_Rep2","0",3.70428192758586
"Itgam","F1Fm_Rep3","0",2.97257211294674
"Itgam","F1Fm_Rep4","0",4.19536150877046
"Itgam","F1Fm_Rep5","0",3.55601372773141
"Itgam","F1Fm_Rep6","0",4.22218565831897
"Itgam","F1Fm_Rep7","0",4.90393387649749
"Itgam","F1Fm_Rep8","0",3.72859679710733
"Itgam","F1Mc_Rep1","0",3.15538445236578
"Itgam","F1Mc_Rep2","0",3.00383381459152
"Itgam","F1Mc_Rep3","0",4.15947440562072
"Itgam","F1Mc_Rep4","0",4.16413789845992
"Itgam","F1Mc_Rep5","0",2.87672823461909
"Itgam","F1Mc_Rep6","0",3.05475828240437
"Itgam","F1Mc_Rep7","0",4.28850432757899
"Itgam","F1Mc_Rep8","0",4.42859146061024
"Itgam","F1Mm_Rep1","0",1.97299902668945
"Itgam","F1Mm_Rep2","0",2.47611494544883
"Itgam","F1Mm_Rep3","0",3.51696410611332
"Itgam","F1Mm_Rep4","0",3.67611490013522
"Itgam","F1Mm_Rep5","0",3.38169037165219
"Itgam","F1Mm_Rep6","0",3.61166188725092
"Itgam","F1Mm_Rep7","0",3.79772755096169
"Itgam","F1Mm_Rep8","0",4.03874250760316
"Itgam","F2Fc_Rep1","50",2.73050188825471
"Itgam","F2Fc_Rep2","50",3.74828699539864
"Itgam","F2Fc_Rep3","50",2.7644243011403
"Itgam","F2Fc_Rep4","50",3.01685036525859
"Itgam","F2Fc_Rep5","50",1.77962907350854
"Itgam","F2Fc_Rep7","50",1.99113287287836
"Itgam","F2Fc_Rep8","50",2.20710291601808
"Itgam","F2Fm_Rep1","50",2.80401368342133
"Itgam","F2Fm_Rep2","50",4.41353731938502
"Itgam","F2Fm_Rep3","50",2.92061291452734
"Itgam","F2Fm_Rep4","50",3.04842310368923
"Itgam","F2Fm_Rep5","50",2.4829411928529
"Itgam","F2Fm_Rep6","50",2.74181454861202
"Itgam","F2Fm_Rep7","50",3.24278876477957
"Itgam","F2Fm_Rep8","50",2.15346267745689
"Itgam","F2Mc_Rep1","50",3.50519423894315
"Itgam","F2Mc_Rep2","50",3.71543855417239
"Itgam","F2Mc_Rep3","50",2.62230718308005
"Itgam","F2Mc_Rep4","50",3.40077286466527
"Itgam","F2Mc_Rep5","50",1.70925553408151
"Itgam","F2Mc_Rep6","50",2.39543103498336
"Itgam","F2Mc_Rep7","50",4.09667763814264
"Itgam","F2Mc_Rep8","50",2.57540222886345
